Latitude,Longitude,Sample Date,rain_7d_nasa,rain_3d_nasa,rain_12d_nasa
-28.760833,17.730278,02-01-2011,1.27,0.97,1.43
-26.861111,28.884722,03-01-2011,70.43,30.82,80.46000000000001
-26.45,28.085833,03-01-2011,56.23,27.54,64.82
-27.671111,27.236944,03-01-2011,61.63000000000001,33.39,67.28
-27.356667,27.286389,03-01-2011,61.63000000000001,33.39,67.28
-27.01011111,26.69808333,04-01-2011,50.94,30.69,55.540000000000006
-25.127778,27.628889,04-01-2011,35.28,23.450000000000003,47.22
-25.20639,27.558,04-01-2011,35.28,23.450000000000003,47.22
-24.69514,27.40906,04-01-2011,29.85,22.81,54.05
-26.98472222,26.63227778,04-01-2011,50.94,30.69,55.540000000000006
-28.141944,26.417778,04-01-2011,61.89,43.87,62.58
-27.398611,26.614722,04-01-2011,55.14999999999999,34.120000000000005,57.92999999999999
-33.501667,21.624167,04-01-2011,20.52,10.260000000000002,24.88
-32.502778,19.535833,04-01-2011,7.0600000000000005,6.08,7.32
-25.45963889,28.26430556,04-01-2011,42.97,26.76,52.46
-27.495556,26.074722,04-01-2011,52.34,35.57,53.650000000000006
-26.648056,27.089444,05-01-2011,60.05,38.75,66.64
-26.970278,27.211111,05-01-2011,68.88,47.17,78.27
-27.38972222,26.46388889,05-01-2011,53.74,38.870000000000005,56.94
-27.044444,27.005,05-01-2011,57.95,38.97,62.790000000000006
-30.830556,26.921389,06-01-2011,58.58,26.0,71.5
-27.00222,28.76528,06-01-2011,64.95,47.47,100.94
-27.02314,28.59389,06-01-2011,64.95,47.47,100.94
-30.679722,26.7125,06-01-2011,56.3,23.42,63.2
-30.160091,27.40124,06-01-2011,107.41,40.120000000000005,138.42999999999998
-32.595833,19.009444,06-01-2011,2.99,2.01,3.01
-25.99136,27.84208,10-01-2011,63.46,4.119999999999999,91.02
-26.73806,27.59194,10-01-2011,49.50000000000001,3.83,78.14000000000001
-26.45,28.085833,10-01-2011,53.74999999999999,3.6,85.89
-30.86013889,29.07125,10-01-2011,52.42,6.359999999999999,133.15
-27.356667,27.286389,10-01-2011,51.35000000000001,7.19,81.71999999999998
-27.01011111,26.69808333,11-01-2011,19.81,5.35,56.370000000000005
-25.73411,27.21422,11-01-2011,41.970000000000006,5.63,69.71
-26.98472222,26.63227778,11-01-2011,19.81,5.35,56.370000000000005
-27.398611,26.614722,11-01-2011,20.14,6.87,57.10999999999999
-27.671111,27.236944,11-01-2011,32.44,8.420000000000002,69.33
-29.160278,26.573333,11-01-2011,33.629999999999995,11.28,95.73
-34.250556,20.9925,11-01-2011,0.81,0.69,5.26
-25.45963889,28.26430556,11-01-2011,46.89999999999999,4.76,75.41
-25.81048333,27.90955222,12-01-2011,40.51,3.1900000000000004,74.03999999999999
-27.273889,28.49,12-01-2011,26.52,7.14,65.86
-27.4275,28.525833,12-01-2011,26.52,7.14,65.86
-28.883333,27.89,12-01-2011,44.35,19.34,132.85
-27.00222,28.76528,13-01-2011,6.04,1.62,57.05
-27.02314,28.59389,13-01-2011,6.04,1.62,57.05
-30.534167,24.961944,13-01-2011,12.04,10.53,33.300000000000004
-28.460833,21.248889,13-01-2011,2.34,1.92,23.869999999999997
-29.658056,25.973333,14-01-2011,19.14,11.169999999999998,71.2
-28.760833,17.730278,16-01-2011,1.16,1.12,5.66
-25.513889,31.224444,17-01-2011,79.24,55.6,106.21
-26.861111,28.884722,17-01-2011,10.13,8.510000000000002,31.879999999999995
-31.554722,29.245556,17-01-2011,31.36,10.65,37.18
-28.058889,30.373611,17-01-2011,25.15,10.170000000000002,58.71
-25.127778,27.628889,18-01-2011,36.69,25.13,46.21
-25.20639,27.558,18-01-2011,36.69,25.13,46.21
-24.69514,27.40906,18-01-2011,40.96,23.64,55.67
-25.681111,31.783333,18-01-2011,86.91,43.08,108.26
-27.802778,28.768333,18-01-2011,23.759999999999994,4.39,41.86
-27.398611,26.614722,18-01-2011,10.84,4.75,16.67
-31.104278,29.399722,18-01-2011,43.38,8.56,50.63
-31.396,29.2651,18-01-2011,29.06,7.250000000000001,33.89
-33.38056,19.30167,18-01-2011,2.7100000000000004,0.28,2.78
-33.31388889,19.07472222,18-01-2011,2.7100000000000004,0.28,2.78
-27.495556,26.074722,18-01-2011,12.25,5.98,17.449999999999996
-24.39619444,27.08983333,19-01-2011,41.85000000000001,27.84,51.69
-26.970278,27.211111,19-01-2011,15.62,10.44,19.6
-26.880278,26.965,19-01-2011,13.38,7.959999999999999,19.520000000000003
-27.273889,28.49,19-01-2011,23.23,11.97,33.730000000000004
-27.3,28.586944,19-01-2011,23.23,11.97,33.730000000000004
-27.044444,27.005,19-01-2011,13.38,7.959999999999999,19.520000000000003
-30.568333,29.422778,19-01-2011,38.940000000000005,10.66,59.75000000000001
-30.570833,29.150556,19-01-2011,38.940000000000005,10.66,59.75000000000001
-34.031944,22.053333,19-01-2011,8.08,1.26,9.570000000000002
-33.13083,18.86278,19-01-2011,0.33,0.03,0.37
-33.7075,18.97444444,19-01-2011,0.67,0.12,0.7
-25.57877778,29.12747222,19-01-2011,28.58,18.66,35.45
-26.006389,29.253889,20-01-2011,30.590000000000003,21.980000000000004,36.31
-27.02314,28.59389,20-01-2011,22.52,17.52,26.31
-30.679722,26.7125,20-01-2011,15.29,5.22,25.45
-28.460833,21.248889,20-01-2011,4.0200000000000005,2.51,4.74
-30.77586667,29.03221667,20-01-2011,34.56,10.08,56.96
-24.925278,29.324444,21-01-2011,30.28,8.42,40.25999999999999
-28.460833,21.248889,21-01-2011,8.59,8.39,10.55
-24.679167,30.8025,24-01-2011,39.51,23.18,82.67999999999999
-25.99136,27.84208,24-01-2011,44.67,21.71,54.92
-25.49037,30.6986,24-01-2011,50.2,28.25,91.07999999999998
-26.970278,27.211111,24-01-2011,43.27,29.84,48.53
-27.671111,27.236944,24-01-2011,53.77,40.68,62.370000000000005
-27.356667,27.286389,24-01-2011,53.77,40.68,62.370000000000005
-27.01011111,26.69808333,25-01-2011,65.14,52.63,72.57
-26.98472222,26.63227778,25-01-2011,65.14,52.63,72.57
-27.398611,26.614722,25-01-2011,71.48,56.67,77.74
-33.818056,19.694722,25-01-2011,4.869999999999999,3.18,9.31
-25.45963889,28.26430556,25-01-2011,38.47,25.04,61.75
-33.897778,20.012778,25-01-2011,4.869999999999999,3.18,9.31
-25.81048333,27.90955222,26-01-2011,46.26,32.08,71.5
-34.065833,20.404167,26-01-2011,6.4,1.54,10.48
-24.058889,31.237222,26-01-2011,33.56,16.490000000000002,87.52999999999999
-26.648056,27.089444,26-01-2011,59.57,40.82,74.47
-26.880278,26.965,26-01-2011,63.85,44.58,72.77000000000001
